year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks,currency,inflation ,stock_market,domestic_debt,external_debt ,banking_crisis,crisis_tally
1944,SWE,21.83745766,5483.537109,5141.399902,8269,NA,2494.220947,15966.98047,NA,NA,7.746245861,6560,0.029999999,0.032783333,0,0.610918581,0,0,0,0,0,0,0
1945,SWE,22.03967667,5567.596191,5785.200195,9033,NA,2768.530029,17543.88086,NA,NA,7.746245861,6636,0.025535719,0.030408332,0,0.646083534,0,0,0,0,0,0,0
1946,SWE,24.14411926,6102.316895,7270.600098,9625,NA,2887.893066,18767.4707,NA,NA,7.805321217,6719,0.025,0.030116666,0,0.709208608,0,0,0,0,0,0,0
1947,SWE,25.46840668,6175.34082,7989,10047,NA,2905.139893,19777.03906,NA,NA,8.233616829,6803,0.025,0.030233333,0,0.660016894,0,0,1,0,0,0,1
1948,SWE,25.55562401,6292.282227,7874.299805,10126,1192,3142.138916,20822.88086,NA,NA,8.34438324,6884,0.025,0.030774999,0,0.601644099,0,0,1,0,0,0,1
1949,SWE,25.87117767,6454.821777,8097,10917,1539,3317.202881,22536.59961,NA,NA,8.42866993,6956,0.025,0.030175,0,0.655709982,0,0,0,0,0,0,0
1950,SWE,27.46384621,6739.230957,9240,11951,1362,3552.177002,23990.24023,32066,0.182373896,8.512956619,7014.004883,0.02541667,0.031083332,0,0.807825089,1,0,0,0,0,0,1
1951,SWE,28.01416206,6948.845215,10175,14044,3172,4092.724121,27216.41016,39593,0.183820397,9.861543655,7072.830078,0.029999999,0.032316666,0,0.953556836,0,0,0,0,0,0,0
1952,SWE,28.25893211,6996.109863,9848,13537,2793,4575.73584,28468.91992,43159,0.196227893,10.62012005,7124.672852,0.029999999,0.032816667,0,0.814519525,0,0,0,0,0,0,0
1953,SWE,29.05149651,7144.568848,9932,15027,3951,4851.293945,31325.81055,44437,0.209105,10.7887001,7171.460938,0.029715279,0.032741666,0,0.922574282,0,0,0,0,0,0,0
1954,SWE,30.54268265,7402.104004,11092,15824,3610,5092.319824,33372.28906,47279,0.211637303,10.87298012,7213.490234,0.0275,0.032441668,0,1.222358823,0,0,0,0,0,0,0
1955,SWE,31.2555027,7565.556152,10530,15584,3962,5313.250977,34555.67969,50827,0.202923596,11.21012974,7262.388184,0.034499999,0.037025001,0,1.144250393,0,0,0,0,0,0,0
1956,SWE,32.07294083,7797.060059,10638,16293,4158,5586.366211,36616.08984,55241,0.202440202,11.71584988,7314.551758,0.03776389,0.037491668,0,1.125299215,0,0,0,0,0,0,0
1957,SWE,32.61993408,8092.422852,10826,17788,4830,5813.087891,39420.75,58963,0.201855406,12.2365303,7363.801758,0.044731181,0.043299999,0,1.17051053,0,0,0,0,0,0,0
1958,SWE,33.20565033,8082.850098,11692,19802,5358,6021.222168,42701.39063,62269,0.211019903,12.77400017,7409.144043,0.046760749,0.04335,0,1.371970892,0,0,0,0,0,0,0
1959,SWE,34.82016373,8287.931641,13125,23380,6115,6193.208008,47971.35938,66245,0.218461797,12.87668991,7446.249023,0.045000002,0.042824998,0,1.962478518,0,0,0,0,0,0,0
1960,SWE,35.93284607,8687.508789,14091,23346,5382,6539.979004,48865.37109,72161,0.220853403,13.41001034,7480.39502,0.049811829,0.045658331,0,1.971589684,0,0,0,0,0,0,0
1961,SWE,37.78407288,9136.970703,14541,24537,5525,6843.080078,52035.33984,78522,0.226433396,13.69939995,7519.998047,0.050000001,0.04555,0,1.958580971,0,0,0,0,0,0,0
1962,SWE,39.18434143,9468.77832,16196,28246,6443,7271.460938,57075.89063,85196,0.231313705,14.35233974,7561.587891,0.043499999,0.049891666,0,1.795618534,0,0,0,0,0,0,0
1963,SWE,41.05054855,9916.852539,19348,31747,5666,7790.64502,61953.57031,91007,0.239124507,14.76436043,7604.328125,0.037964601,0.049249999,0,2.224412203,0,0,0,0,0,0,0
1964,SWE,43.54283142,10515.37012,21334,35065,5728,8342.241211,66612.0625,101508,0.2424144,15.26467037,7661.354004,0.045360669,0.056400001,0,2.585491419,0,0,0,0,0,0,0
1965,SWE,44.7947731,10815.17969,24008,37473,5036,8701.820313,70134.74219,111664,0.245352104,16.02985954,7733.853027,0.05363889,0.061791666,0,2.76987195,0,0,0,0,0,0,0
1966,SWE,45.30311203,10935.61035,25835,42829,4938,9296.727539,76111.02344,121617,0.245006904,17.05653954,7807.796875,0.057791669,0.065691665,0,2.140262604,0,0,1,0,0,0,1
1967,SWE,46.47884369,11219.20996,29019,50159,5664,10018.05957,85834.86719,132066,0.2459452,17.78815079,7867.931152,0.05185771,0.060608335,0,2.225086212,0,0,0,0,0,0,0
1968,SWE,47.90973663,11561.24023,34000,55329,6302,10469.24023,95583.28906,140024,0.236859396,18.13378906,7912.216797,0.054416019,0.063033335,0,2.98364377,0,0,0,0,0,0,0
1969,SWE,49.97198868,12055.19043,34171,59452,8068,10962.63965,100221.6016,152127,0.229393899,18.62195015,7968.018066,0.063094273,0.069741666,0,3.051736116,0,0,1,0,0,0,1
1970,SWE,52.73650742,12716.33984,34860,63315,7709,11355.90039,105791.8984,172226,0.2212964,19.92853928,8042.803223,0.07,0.073916666,0,2.360939026,0,0,1,0,0,0,1
1971,SWE,52.87112045,12748.42969,38676,68495,8882,12778.7998,116295.2969,186215,0.213312596,21.40236092,8098.328125,0.0604086,0.072341666,0,2.873989105,0,0,0,0,0,0,0
1972,SWE,53.92483521,13001.75,44748,78303,12919,14111,129989.2969,203758,0.218087107,22.68807983,8122.292969,0.050000001,0.072925001,0,3.169653654,0,0,0,0,0,0,0
1973,SWE,55.96742249,13493.5498,51280,93273,16668,15338,146689.7969,226744,0.212671593,24.21227074,8136.773926,0.050000001,0.073849998,0,3.157757521,0,0,0,0,0,0,0
1974,SWE,57.59378433,13884.58984,70171,129826,19551,17277,159732.5,256127,0.215682104,26.61211967,8160.560059,0.061207891,0.077849999,0,3.083858252,0,0,0,0,0,0,0
1975,SWE,58.83815002,14183.34961,78712,147334,23117,20084,179963.2031,300785,0.199441493,29.21475029,8192.566406,0.066397853,0.087875001,0,3.989482641,0,0,0,0,0,0,0
1976,SWE,59.24713516,14281.62988,88576,156643,18743,22119,189087.5,340197,0.197597295,32.21760941,8222.30957,0.06310349,0.092808336,0,4.035701752,0,0,1,0,0,0,1
1977,SWE,58.09000778,14003.62988,102955,180937,21201,24372,206834.5,370016,0.207504496,35.91878128,8251.648438,0.079999998,0.097374998,0,3.402321815,1,0,1,0,0,0,2
1978,SWE,58.9376297,14207.37012,115552,213127,38373,27521,244139.7969,412450,0.190381899,39.48207092,8275.77832,0.069937468,0.100924999,0,3.955880642,0,0,0,0,0,0,0
1979,SWE,61.07302475,14721.00977,133920,248561,48398,30880,284186.6875,462307,0.194156706,42.32863998,8293.722656,0.07109946,0.101841666,0,3.905442476,0,0,0,0,0,0,0
1980,SWE,61.96897888,14936.57031,150847,297107,59912,33518,310272.5,548581,0.209556997,48.12918091,8310.472656,0.099543013,0.117425002,0,4.774255753,0,0,0,0,0,0,0
1981,SWE,61.76899338,14916.55957,171743,367196,88042,35993,351408.1875,599426,0.197437197,53.95682144,8320.485352,0.116801098,0.134875,0,7.515904427,0,0,0,0,0,0,0
1982,SWE,62.47052383,15057.5498,201425,421581,86110,37985,380575.1875,656083,0.196555898,58.58523941,8325.259766,0.101962402,0.130416662,0,10.15608311,1,0,0,0,0,0,1
1983,SWE,63.57279968,15314.50977,221073,476783,114857,41872,406767.5938,736242,0.198294804,63.80324936,8329.02832,0.112521797,0.123625003,0,16.87093925,0,0,0,0,0,0,0
1984,SWE,66.23042297,15908.30957,248917,527734,115896,45024,435261.5938,826116,0.200037301,68.92098236,8342.621094,0.120086297,0.125874996,0,14.9801569,0,0,0,0,0,0,0
1985,SWE,67.57116699,16188.5498,257574,540249,104138,46006,439037.4063,899754,0.207545593,73.99861145,8356.336914,0.143440798,0.131274998,0,18.82332993,0,0,0,0,0,0,0
1986,SWE,69.34702301,16505.23047,292781,594707,110576,50242,485497.6875,985263,0.199799404,77.13101959,8384.069336,0.100674599,0.102925003,0,28.34329414,0,0,0,0,0,0,0
1987,SWE,71.51267242,16948.83984,344023,691686,132294,52043,505587.3125,1068070,0.208033204,80.38775635,8421.40332,0.093776658,0.117190003,0,26.11322975,0,0,0,0,0,0,0
1988,SWE,73.09011078,17232.2793,461047,862495,140920,54930,531853.125,1165480,0.217425406,85.04827118,8469.338867,0.100841403,0.113756999,0,39.66060638,0,0,0,0,0,0,0
1989,SWE,74.63209534,17524.06055,587721,1052868,168946,60419,585056.375,1293300,0.236978307,90.52456665,8526.276367,0.1146954,0.112056002,0,49.37004471,0,0,0,0,0,0,0
1990,SWE,74.80722046,17608.91016,678285,1289618,132682,61713,651486.8125,1421420,0.231364399,100,8600.81543,0.135140598,0.131784007,0,34.0346489,0,0,1,0,0,0,1
1991,SWE,73.45674896,17283.58984,654393,1228541,128191,64556,677515,1532490,0.208685905,109.3375015,8668.112305,0.1163266,0.107257001,1,35.89657211,0,0,1,0,0,1,2
1992,SWE,72.14055634,16979.80078,699220,1185543,120402,64051,699089.1875,1529380,0.182819799,111.8422012,8718.867188,0.147621304,0.100345999,0,35.70084763,1,0,1,0,0,1,3
1993,SWE,70.23583984,16545.33984,737661,1382830,185330,66803,726997.125,1573380,0.154436901,117.030098,8769.28418,0.086402588,0.085378997,0,54.87714767,0,0,0,0,0,1,1
1994,SWE,72.47579193,17113.01953,691796,1382277,188629,68594,729353.375,1679180,0.152623296,119.6050034,8831.493164,0.072525673,0.097442999,0,57.53650665,0,0,0,0,0,1,1
1995,SWE,74.92494965,17713.58984,685350,1584983,177865,68303,749249,1809760,0.157232404,122.629097,8877.889648,0.085494921,0.102655001,0,67.90010071,0,0,0,0,0,0,0
1996,SWE,75.81024933,17913.33984,861022,1861635,164188,72017,833675,1852090,0.159416705,123.2067032,8892.234375,0.059420079,0.080600001,0,93.70214081,0,0,0,0,0,0,0
1997,SWE,77.53607941,18338.90039,844929,2145194,156166,74114,843265,1927000,0.154728606,126.4101028,8897.619141,0.04086617,0.066478997,0,117.0801468,0,0,0,0,0,0,0
1998,SWE,80.33341217,19011.78906,926229,2410481,219023,77879,863925,2012090,0.162543893,126.536499,8902.683594,0.041878331,0.050156999,0,129.4311829,0,0,0,0,0,0,0
1999,SWE,83.90610504,19865,994514,2466718,160403,87161,947814,2123970,0.170473695,128.0119019,8909.790039,0.030845171,0.050007001,0,214.5235901,0,0,0,0,0,0,0
2000,SWE,87.40703583,20709.99023,1154545,2883511,165188,88881,974091,2249990,0.176138103,129.7259979,8923.569336,0.038377829,0.053681001,0,188.2258759,0,0,1,0,0,0,1
2001,SWE,88.10613251,20890.4707,1293214,3145393,227881,96743,1038972,2326180,0.174570307,133.7864075,8939.915039,0.039897919,0.051026002,0,157.0800934,0,0,1,0,0,0,1
2002,SWE,89.57796478,21360.65039,1311644,3288175,196170,95866,1086057,2420760,0.167712599,135.9924927,8954.174805,0.04047583,0.053011,0,98.6113205,0,0,1,0,0,0,1
2003,SWE,90.76065063,21732.58984,1277104,3290634,198309.7969,98481,1119287,2515150,0.162655503,138.4512939,8970.305664,0.031009249,0.046408001,0,127.7676239,0,0,0,0,0,0,0
2004,SWE,94.14839935,22588.24023,1374662,3879110,205492.2969,98239,1171119,2624960,0.164413199,139.6876068,8986.400391,0.02127233,0.044188999,0,150.1135559,0,0,0,0,0,0,0
2005,SWE,96.50444031,23292.30078,1573336,4539904,268261,100479,1286682,2735220,0.1739842,141.5287018,9001.774414,0.017095329,0.033778001,0,197.5893097,1,0,0,0,0,0,1
2006,SWE,100,24203.81055,1805991,5149899,281955,100882.6016,1427436,2900790,0.182182401,143.552597,9016.595703,0.022266001,0.037012,0,245.9989014,0,0,0,0,0,0,0
2007,SWE,101.8085709,24823.42969,2214145,6083237,284513,111801,1658341,3063870,0.189861193,147.1643982,9031.087891,0.038819999,0.043450002,0,229.2250214,0,0,0,0,0,0,0
2008,SWE,101.3086243,24766.58008,2519697,7464795,519128,117846.7969,1882434,3157830,0.196276203,150.3121948,9045.388672,0.047660001,0.038883299,1,140.3892975,1,0,1,0,0,0,2
1870,USA,6.560688972,2444.644043,NA,1.896999955,NA,0.629999995,NA,8.489999771,0.163824305,9.612072945,40240.62891,NA,0.082500003,0,4.440000057,0,0,0,0,0,0,0
1871,USA,6.682898045,2502.846924,NA,2.134000063,NA,0.639999986,NA,8.770000458,0.138998702,9.106174469,41098,NA,0.076800004,0,4.739999771,0,0,0,0,0,0,0
1872,USA,6.783895969,2540.938965,NA,2.285000086,NA,0.639999986,NA,8.899999619,0.241919801,9.106174469,42136,NA,0.085000001,0,5.070000172,0,0,0,0,0,0,0
1873,USA,6.937290668,2604.251953,NA,2.910000086,NA,0.649999976,NA,9.270000458,0.225371405,9.106174469,43174,NA,0.0836,1,4.420000076,0,0,0,1,0,1,2
1874,USA,6.700834751,2527.254883,NA,3.079999924,NA,0.660000026,NA,8.949999809,0.178537697,8.600275993,44212,NA,0.076700002,0,4.539999962,0,0,0,1,0,0,1
1875,USA,6.890607834,2598.584961,NA,3.414999962,NA,0.629999995,NA,9.020000458,0.192156896,8.347326279,45245,NA,0.078500003,0,4.369999886,0,0,1,1,0,0,2
1876,USA,6.826250076,2570.354004,NA,3.391000032,NA,0.620000005,NA,8.779999733,0.175090298,8.094378471,46287,NA,0.063500002,0,3.579999924,1,0,1,1,0,0,3
1877,USA,6.909054279,2595.394043,NA,3.414000034,NA,0.620000005,NA,8.909999847,0.180868596,8.094378471,47325,NA,0.062799998,0,3.25,0,0,0,1,0,0,1
1878,USA,7.064072132,2645.961914,NA,3.282000065,NA,0.620000005,NA,8.710000038,0.187589496,7.335528851,48362,NA,0.056600001,0,3.450000048,0,0,0,1,0,0,1
1879,USA,7.796034813,2909.433105,NA,3.529999971,NA,0.660000026,NA,9.489999771,0.172435895,7.08258009,49400,NA,0.048799999,0,4.920000076,0,0,0,1,0,0,1
1880,USA,8.556399345,3183.955078,NA,3.621000051,NA,0.779999971,2.84128809,11.14000034,0.203653798,7.335528851,50458,0.034400001,0.0458,0,5.840000153,0,0,0,1,0,0,1
1881,USA,8.656132698,3215.448975,NA,4.122000217,NA,0.889999986,3.407485962,11.47999954,0.185775906,7.335528851,51743,0.032389998,0.042599998,0,6.010000229,0,0,0,1,0,0,1
1882,USA,8.968901634,3337.959961,NA,4.295000076,NA,0.939999998,3.675143957,12.44999981,0.195983604,7.335528851,53027,0.026459999,0.043099999,0,5.840000153,0,0,0,1,0,0,1
1883,USA,8.926326752,3338.586914,NA,4.482999802,NA,0.970000029,3.901623011,12.32999992,0.188780501,7.08258009,54311,0.021029999,0.043299999,0,5.340000153,0,0,1,1,0,0,2
1884,USA,8.859167099,3320.281006,NA,4.497000217,NA,0.99000001,3.901623011,12.01000023,0.187627107,6.829630852,55595,0.01366,0.042800002,1,4.340000153,0,0,1,0,0,1,2
1885,USA,8.719791412,3269.958984,NA,4.717000008,NA,1.00999999,4.004569054,11.80000019,0.169655204,6.829630852,56879,0.01201,0.040800001,0,5.199999809,0,0,1,0,0,0,1
1886,USA,8.810056686,3294.064941,NA,4.839000225,NA,0.99000001,4.333992958,12.14999962,0.201229498,6.829630852,58164,0.026319999,0.0381,0,5.639999866,1,0,0,0,0,0,1
1887,USA,9.041145325,3368.254883,NA,5.532999992,NA,1.039999962,4.622240067,12.71000004,0.193969503,6.829630852,59448,0.03802,0.038699999,0,5.269999981,0,0,0,0,0,0,0
1888,USA,8.807506561,3281.664063,NA,5.828999996,NA,1.080000043,4.745773792,12.85999966,0.185036004,6.829630852,60732,0.0251,0.037999999,0,5.139999866,0,0,1,0,0,0,1
1889,USA,9.16858387,3413.281006,NA,6.334000111,NA,1.100000024,5.023725986,13.68999958,0.145827293,6.829630852,62016,0.038819999,0.036600001,0,5.320000172,0,0,0,0,0,0,0
1890,USA,9.127786636,3391.897949,NA,6.774000168,NA,1.139999986,5.466391087,13.56000042,0.184635803,6.829630852,63302,0.034000002,0.037799999,0,4.599999905,0,0,0,0,0,1,1
1891,USA,9.226408958,3467.263916,NA,6.991000175,NA,1.200000048,5.703165054,13.98999977,0.164740294,6.829630852,64612,0.026319999,0.039500002,0,5.409999847,1,0,0,0,0,0,1
1892,USA,9.445744514,3727.996094,NA,7.718999863,NA,1.25999999,6.17671299,14.47000027,0.190731704,6.829630852,65922,0.021439999,0.0383,0,5.510000229,1,0,0,0,0,0,1
1893,USA,9.218892097,3478.412109,NA,7.662000179,NA,1.279999971,5.950232983,14.51000023,0.167142898,6.829630852,67231,0.028340001,0.039299998,1,4.409999847,1,0,1,0,0,1,3
1894,USA,8.753038406,3313.800049,NA,7.768000126,NA,1.289999962,5.970821857,13.31999969,0.167092204,6.576682091,68541,0.00995,0.0372,0,4.300000191,1,0,1,0,0,0,2
1895,USA,9.630430222,3644.219971,NA,8.107999802,NA,1.230000019,6.18700695,14.65999985,0.160769194,6.323731899,69851,0.01612,0.0359,0,4.320000172,0,0,0,0,0,0,0
1896,USA,9.258634567,3504.427979,4.614999771,8.048000336,NA,1.190000057,6.073767185,14.36999989,0.142516106,6.323731899,71161,0.03077,0.0363,0,4.21999979,0,0,0,0,0,0,0
1897,USA,9.851836205,3769.48291,4.596000195,8.43200016,NA,1.269999981,6.475254059,15.31000042,0.147654295,6.323731899,72471,0.01489,0.034400001,0,4.75,1,0,0,0,0,0,1
1898,USA,9.927752495,3779.691895,4.975999832,9.218000412,NA,1.379999995,7.339993,15.86999989,0.129668504,6.323731899,73781,0.01694,0.033799998,0,5.650000095,0,0,0,0,0,0,0
1899,USA,10.92052841,4051.366943,5.68900013,10.6789999,NA,1.49000001,8.503273964,17.96999931,0.132461503,6.323731899,75091,0.02956,0.032400001,0,6.019999981,0,0,0,0,0,0,0
1900,USA,10.94453239,4090.787109,6.092999935,11.38799953,NA,1.610000014,9.223890305,18.68000031,0.150097102,6.323731899,76391,0.021840001,0.033,0,6.869999886,0,0,0,0,0,0,0
1901,USA,12.07045841,4463.862793,6.914000034,13.0369997,NA,1.720000029,10.39747047,21.05999947,0.149641305,6.323731899,77888,0.02469,0.032499999,0,7.949999809,0,0,0,0,0,0,0
1902,USA,12.03144264,4420.629883,7.664000034,14.02600002,NA,1.779999971,11.42691994,21.72999954,0.160165995,6.576682091,79469,0.035610002,0.033,0,8.050000191,1,0,0,0,0,0,1
1903,USA,12.15363693,4550.89502,8.256999969,14.90100002,NA,1.870000005,12.1475296,22.92000008,0.1475676,6.829630852,80946,0.02672,0.034499999,0,6.570000172,0,0,1,0,0,0,1
1904,USA,12.38251686,4409.532227,8.545000076,15.84799957,NA,1.99000001,12.86814976,24,0.140622601,6.829630852,82485,0.017039999,0.035999998,0,8.25,0,0,1,0,0,0,1
1905,USA,13.26977348,4642.164063,9.539999962,17.51099968,NA,2.039999962,14.30937958,26.19000053,0.141458303,6.829630852,84147,0.02966,0.035,0,9.539999962,0,0,0,0,0,0,0
1906,USA,13.55681419,5079.124023,10.44200039,18.73999977,NA,2.170000076,15.44178009,28.15999985,0.160096794,6.829630852,85770,0.038619999,0.035500001,0,9.840000153,0,0,1,0,0,0,1
1907,USA,13.09947968,5064.891113,11.31900024,20.11400032,NA,2.329999924,16.16239929,28.95000076,0.158967599,7.08258009,87339,0.047800001,0.037999999,1,6.570000172,0,0,1,0,0,1,2
1908,USA,12.12674427,4560.616211,10.76299953,19.94599915,NA,2.529999971,16.05945015,26.79000092,0.145946801,6.829630852,89055,0.016729999,0.039500002,0,9.029999733,1,0,1,0,0,0,2
1909,USA,13.29737663,5017.496094,11.54800034,21.48900032,NA,2.559999943,17.80952072,29.94000053,0.160776407,6.829630852,90845,0.024900001,0.037700001,0,10.30000019,0,0,0,0,0,0,0
1910,USA,13.07483768,4963.73584,12.76599979,22.92200089,NA,2.599999905,18.63307953,31.29999924,0.160988003,7.08258009,92767,0.027489999,0.037999999,0,9.050000191,0,0,1,0,0,0,1
1911,USA,13.28444004,5045.684082,13.22799969,24.02599907,NA,2.690000057,19.76548004,32.24000168,0.142186597,7.08258009,94234,0.02365,0.039000001,0,9.109999657,0,0,1,0,0,0,1
1912,USA,13.84432411,5200.698242,14.1239996,25.37199974,NA,2.519999981,21.1037693,34.91999817,0.149491996,7.335528851,95703,0.03506,0.039000001,0,9.380000114,0,0,0,0,0,0,0
1913,USA,14.11517525,5300.729004,14.8210001,26.10300064,NA,2.789999962,21.92733002,36.63000107,0.158542201,7.512594223,97606,0.030370001,0.039999999,0,8.039999962,0,0,1,0,0,0,1
1914,USA,12.77154255,4799.201172,15.50199986,27.34900093,NA,2.890000105,22.85383987,34.31000137,0.120194301,7.613773823,99505,0.018780001,0.041000001,0,7.349999905,1,0,1,0,0,1,3
1915,USA,13.0595293,4864.191895,15.97599983,28.36300087,NA,NA,24.60390091,36.29999924,0.111503199,7.689659119,100941,NA,0.036097001,0,9.479999542,1,0,0,0,0,0,1
1916,USA,14.99443245,5458.692871,18.26300049,32.6969986,NA,NA,29.23644066,45.88999939,0.1189491,8.27144146,102364,NA,0.036116999,0,9.800000191,0,0,1,0,0,0,1
1917,USA,14.77766132,5247.736816,20.90200043,37.54000092,NA,NA,33.66307831,54.84999847,0.1073623,9.713253021,103817,NA,0.041099999,0,6.800000191,0,0,1,0,0,0,1
1918,USA,15.75207233,5658.983887,22.86300087,41.09700012,NA,5.633999825,37.47204971,69.34999847,0.083580799,11.40800953,104958,NA,0.0427,0,7.900000095,0,0,1,0,0,0,1
1919,USA,15.21929264,5680.405762,25.13199997,47.60300064,NA,5.921000004,43.54581833,76.62999725,0.104747899,13.10276985,105473,0.053780001,0.048999999,0,8.920000076,0,0,1,0,0,0,1
1920,USA,14.69264603,5552.327148,31.18899918,53.09400177,NA,6.136000156,48.79602814,86.76000214,0.113666199,15.17695999,106881,0.075450003,0.054000001,0,6.809999943,1,0,1,0,0,0,2
1921,USA,13.88792324,5322.73291,29.23600006,49.63299942,NA,5.252999783,45.91355896,72.93000031,0.104618996,13.55807972,108964,0.065559998,0.0447,0,7.309999943,2,0,1,0,0,0,3
1922,USA,14.69237995,5539.844238,28,50.36800003,NA,5.489999771,47.45774078,72.43000031,0.129403502,12.69804955,110484,0.045460001,0.043200001,0,8.779999733,0,0,0,0,0,0,0
1923,USA,16.49454117,6164.199219,30.73399925,54.14400101,NA,5.728000164,51.36965942,84.91000366,0.147988796,12.92570972,112387,0.050870001,0.043499999,0,8.550000191,0,0,0,0,0,0,0
1924,USA,16.61302185,6232.550781,32.02999878,57.41999817,NA,5.989999771,54.25212097,87.29000092,0.1508196,12.95100021,114558,0.039420001,0.0396,0,10.15999985,0,0,0,0,0,0,0
1925,USA,16.73885727,6282.418945,34.37799835,62.23199844,NA,6.039000034,59.09054947,90.75,0.158394605,13.27984047,116284,0.040440001,0.037999999,0,12.46000004,0,0,0,0,0,0,0
1926,USA,17.51806259,6602.441895,36.65800095,65.07499695,NA,6.039000034,61.25239944,96.76999664,0.159069896,13.40631008,117857,0.043370001,0.035599999,0,13.48999977,1,0,0,0,0,0,1
1927,USA,17.37051392,6576.499023,37.94900131,67.89299774,NA,6.112999916,62.79656982,95.59999847,0.153188407,13.15336037,119502,0.040849999,0.0317,0,17.45999908,1,0,0,0,0,0,1
1928,USA,17.47650337,6569.345215,39.94599915,71.1210022,NA,6.043000221,65.16430664,96.51999664,0.147926807,12.97630024,120971,0.048780002,0.034499999,0,23.14999962,0,0,0,0,0,0,0
1929,USA,18.41862106,6898.722168,41.94400024,72.31500244,NA,6.007999897,65.26725769,103.5999985,0.157790199,12.97630024,122245,0.058350001,0.033599999,1,21.39999962,1,0,1,0,0,1,3
1930,USA,16.63420677,6212.712891,40.99000168,74.29000092,NA,5.914000034,63.82603073,91.19999695,0.112226002,12.64745998,123668,0.03514,0.032200001,0,15.51000023,1,0,1,0,0,1,3
1931,USA,15.43627644,5691.367188,35.41600037,70.06999969,NA,6.289999962,58.88465881,76.5,0.074100502,11.53448963,124633,0.02668,0.039299998,0,8.43999958,1,0,1,0,0,1,3
1932,USA,13.32961464,4908.366211,28.07099915,57.29499817,NA,6.679999828,49.20780945,58.70000076,0.017287301,10.34562969,125436,0.02661,0.033500001,0,6.820000172,0,0,1,0,0,1,2
1933,USA,13.07994652,4776.916016,22.33699989,51.35900116,NA,7.212999821,43.44287109,56.40000153,0.0252316,9.814432144,126180,0.016890001,0.035300002,0,9.970000267,1,0,0,1,0,1,3
